fetched_at,place_name,AREA_NM,AREA_CD,_key_used,YNA_STEP_NM,YNA_TTL,YNA_CN,YNA_YMD,YNA_WRTR_NM
2026-06-14T22:42:37.221052+09:00,용리단길,용리단길,POI076,KEY_3,일반,"용산구, 화재 취약 캡슐 숙박시설 소방·피난시설 집중 점검","용산구, 화재 취약 캡슐 숙박시설 소방·피난시설 집중 점검    (서울=연합뉴스) 황재하 기자 = 서울 용산구(구청장 박희영)는 지역 내 캡슐형 숙박시설 7곳을 대상으로 특별 안전점검을 실시했다고 14일 밝혔다.    캡슐형 숙박시설은 일반 숙박업소보다 공간이 좁고 밀집도가 높은 데다 현행법상 스프링클러 설치 의무 대상이 아닌 경우가 많아 화재 발생 시 초기 대응이 늦어질 수 있다.    이에 구는 캡슐형 숙박시설을 중점 점검 대상으로 선정하고 소방·피난 시설 관리 상태를 확인했다.    주요 점검 항목은 ▲ 소화기 비치 상태 및 유효기간 ▲ 단독경보형 감지기 정상 작동 여부 ▲ 비상구 및 완강기 등 피난·대피 시설 확보 상태 ▲ 소방시설 유지·관리 실태 등이다.    구는 소화기 유효기간 초과 등 경미한 사항은 현장에서 즉시 시정하도록 지도하고, 스프링클러가 설치되지 않은 숙박업소에는 자동확산소화기 등 대체 소방시설 설치를 권고했다.    박희영 용산구청장은 ""인근 지역에서 발생한 안타까운 화재 사고를 반면교사 삼아 지역 숙박시설 안전관리를 더욱 철저히 점검하고 있다""며 ""용산을 찾는 관광객 누구나 안심하고 편안하게 머물 수 있도록 안전 관리에 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 09:49:57,연합뉴스
2026-06-14T22:42:37.221052+09:00,용리단길,용리단길,POI076,KEY_3,서울시,"서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응","서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응    (서울=연합뉴스) 황재하 기자 = 서울시는 오는 7월 중순까지 관내 유해화학물질 취급 사업장을 대상으로 긴급 안전점검을 실시한다고 14일 밝혔다.    이번 점검은 최근 한화에어로스페이스 대전 사업장 폭발과 SK하이닉스 청주 공장 유독가스 누출 등의 사고가 잇달아 발생한 점을 고려한 조치다.    화학물질종합정보시스템 통계에 따르면 2014∼2025년 서울에서 발생한 화학물질 관련 사고는 31건으로, 이 중 26건(83.8%)이 안전기준 미준수에 의한 사고였다.    사고 유형은 누출이 21건(67.7%)으로 가장 많았고, 폭발이 4건(12.9%)으로 뒤를 이었다.    시는 유해화학물질 취급 과정에서 위험 요인을 사전에 차단하기 위해 화학물질 취급시설 보유 사업장 102곳 중 표본을 선정해 안전관리 실태를 점검한다.    이를 위해 관련 법령에 따라 지난 12일 점검 대상 시설 관계인에게 긴급 안전점검 계획을 사전 통지했으며 이달 29일부터 점검을 실시할 예정이다.    주요 점검 내용은 ▲ 유해화학물질 취급 기준 준수 여부 ▲ 개인보호구 착용 및 배기장치 작동 여부 ▲ 법정 검사 및 자체 점검 실시 여부 ▲ 관리자 등 안전교육 이수 여부 등이다.    점검에는 시 안전감찰관과 산업안전보건공단 전문가가 참여한다. 필요한 경우 소방 분야 전문가도 동행할 계획이다.    시는 화학물질 안전관리에 어려움을 겪는 사업장에 법령 이행 안내와 컨설팅을 지원한다. 컨설팅을 원하는 사업장은 이달 26일까지 시 재난감찰팀에 신청하면 된다.    아울러 시는 이번 점검에서 허가 없이 유해화학물질을 불법 보관하는 등 심각한 법령 위반이 적발되면 즉시 현장을 통제하고 관할 소방서와 한강유역 환경청 등 관계 기관에 통보해 행정·사법 조치할 방침이다.    한병용 서울시 재난안전실장은 ""최근 발생한 화학사고는 현장의 작은 부주의와 안전수칙 미준수가 대형 사고로 이어질 수 있다는 점을 보여줬다""며 ""유해화학물질 취급시설에 대한 철저한 점검과 선제적 안전관리를 통해 시민과 근로자 모두의 안전을 지키는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 11:15:07,연합뉴스
2026-06-14T22:42:37.221052+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,일반,"용산구, 화재 취약 캡슐 숙박시설 소방·피난시설 집중 점검","용산구, 화재 취약 캡슐 숙박시설 소방·피난시설 집중 점검    (서울=연합뉴스) 황재하 기자 = 서울 용산구(구청장 박희영)는 지역 내 캡슐형 숙박시설 7곳을 대상으로 특별 안전점검을 실시했다고 14일 밝혔다.    캡슐형 숙박시설은 일반 숙박업소보다 공간이 좁고 밀집도가 높은 데다 현행법상 스프링클러 설치 의무 대상이 아닌 경우가 많아 화재 발생 시 초기 대응이 늦어질 수 있다.    이에 구는 캡슐형 숙박시설을 중점 점검 대상으로 선정하고 소방·피난 시설 관리 상태를 확인했다.    주요 점검 항목은 ▲ 소화기 비치 상태 및 유효기간 ▲ 단독경보형 감지기 정상 작동 여부 ▲ 비상구 및 완강기 등 피난·대피 시설 확보 상태 ▲ 소방시설 유지·관리 실태 등이다.    구는 소화기 유효기간 초과 등 경미한 사항은 현장에서 즉시 시정하도록 지도하고, 스프링클러가 설치되지 않은 숙박업소에는 자동확산소화기 등 대체 소방시설 설치를 권고했다.    박희영 용산구청장은 ""인근 지역에서 발생한 안타까운 화재 사고를 반면교사 삼아 지역 숙박시설 안전관리를 더욱 철저히 점검하고 있다""며 ""용산을 찾는 관광객 누구나 안심하고 편안하게 머물 수 있도록 안전 관리에 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 09:49:57,연합뉴스
2026-06-14T22:42:37.221052+09:00,이태원 앤틱가구거리,이태원 앤틱가구거리,POI077,KEY_4,서울시,"서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응","서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응    (서울=연합뉴스) 황재하 기자 = 서울시는 오는 7월 중순까지 관내 유해화학물질 취급 사업장을 대상으로 긴급 안전점검을 실시한다고 14일 밝혔다.    이번 점검은 최근 한화에어로스페이스 대전 사업장 폭발과 SK하이닉스 청주 공장 유독가스 누출 등의 사고가 잇달아 발생한 점을 고려한 조치다.    화학물질종합정보시스템 통계에 따르면 2014∼2025년 서울에서 발생한 화학물질 관련 사고는 31건으로, 이 중 26건(83.8%)이 안전기준 미준수에 의한 사고였다.    사고 유형은 누출이 21건(67.7%)으로 가장 많았고, 폭발이 4건(12.9%)으로 뒤를 이었다.    시는 유해화학물질 취급 과정에서 위험 요인을 사전에 차단하기 위해 화학물질 취급시설 보유 사업장 102곳 중 표본을 선정해 안전관리 실태를 점검한다.    이를 위해 관련 법령에 따라 지난 12일 점검 대상 시설 관계인에게 긴급 안전점검 계획을 사전 통지했으며 이달 29일부터 점검을 실시할 예정이다.    주요 점검 내용은 ▲ 유해화학물질 취급 기준 준수 여부 ▲ 개인보호구 착용 및 배기장치 작동 여부 ▲ 법정 검사 및 자체 점검 실시 여부 ▲ 관리자 등 안전교육 이수 여부 등이다.    점검에는 시 안전감찰관과 산업안전보건공단 전문가가 참여한다. 필요한 경우 소방 분야 전문가도 동행할 계획이다.    시는 화학물질 안전관리에 어려움을 겪는 사업장에 법령 이행 안내와 컨설팅을 지원한다. 컨설팅을 원하는 사업장은 이달 26일까지 시 재난감찰팀에 신청하면 된다.    아울러 시는 이번 점검에서 허가 없이 유해화학물질을 불법 보관하는 등 심각한 법령 위반이 적발되면 즉시 현장을 통제하고 관할 소방서와 한강유역 환경청 등 관계 기관에 통보해 행정·사법 조치할 방침이다.    한병용 서울시 재난안전실장은 ""최근 발생한 화학사고는 현장의 작은 부주의와 안전수칙 미준수가 대형 사고로 이어질 수 있다는 점을 보여줬다""며 ""유해화학물질 취급시설에 대한 철저한 점검과 선제적 안전관리를 통해 시민과 근로자 모두의 안전을 지키는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 11:15:07,연합뉴스
2026-06-14T22:42:37.221052+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,일반,"용산구, 화재 취약 캡슐 숙박시설 소방·피난시설 집중 점검","용산구, 화재 취약 캡슐 숙박시설 소방·피난시설 집중 점검    (서울=연합뉴스) 황재하 기자 = 서울 용산구(구청장 박희영)는 지역 내 캡슐형 숙박시설 7곳을 대상으로 특별 안전점검을 실시했다고 14일 밝혔다.    캡슐형 숙박시설은 일반 숙박업소보다 공간이 좁고 밀집도가 높은 데다 현행법상 스프링클러 설치 의무 대상이 아닌 경우가 많아 화재 발생 시 초기 대응이 늦어질 수 있다.    이에 구는 캡슐형 숙박시설을 중점 점검 대상으로 선정하고 소방·피난 시설 관리 상태를 확인했다.    주요 점검 항목은 ▲ 소화기 비치 상태 및 유효기간 ▲ 단독경보형 감지기 정상 작동 여부 ▲ 비상구 및 완강기 등 피난·대피 시설 확보 상태 ▲ 소방시설 유지·관리 실태 등이다.    구는 소화기 유효기간 초과 등 경미한 사항은 현장에서 즉시 시정하도록 지도하고, 스프링클러가 설치되지 않은 숙박업소에는 자동확산소화기 등 대체 소방시설 설치를 권고했다.    박희영 용산구청장은 ""인근 지역에서 발생한 안타까운 화재 사고를 반면교사 삼아 지역 숙박시설 안전관리를 더욱 철저히 점검하고 있다""며 ""용산을 찾는 관광객 누구나 안심하고 편안하게 머물 수 있도록 안전 관리에 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 09:49:57,연합뉴스
2026-06-14T22:42:37.221052+09:00,해방촌·경리단길,해방촌·경리단길,POI082,KEY_3,서울시,"서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응","서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응    (서울=연합뉴스) 황재하 기자 = 서울시는 오는 7월 중순까지 관내 유해화학물질 취급 사업장을 대상으로 긴급 안전점검을 실시한다고 14일 밝혔다.    이번 점검은 최근 한화에어로스페이스 대전 사업장 폭발과 SK하이닉스 청주 공장 유독가스 누출 등의 사고가 잇달아 발생한 점을 고려한 조치다.    화학물질종합정보시스템 통계에 따르면 2014∼2025년 서울에서 발생한 화학물질 관련 사고는 31건으로, 이 중 26건(83.8%)이 안전기준 미준수에 의한 사고였다.    사고 유형은 누출이 21건(67.7%)으로 가장 많았고, 폭발이 4건(12.9%)으로 뒤를 이었다.    시는 유해화학물질 취급 과정에서 위험 요인을 사전에 차단하기 위해 화학물질 취급시설 보유 사업장 102곳 중 표본을 선정해 안전관리 실태를 점검한다.    이를 위해 관련 법령에 따라 지난 12일 점검 대상 시설 관계인에게 긴급 안전점검 계획을 사전 통지했으며 이달 29일부터 점검을 실시할 예정이다.    주요 점검 내용은 ▲ 유해화학물질 취급 기준 준수 여부 ▲ 개인보호구 착용 및 배기장치 작동 여부 ▲ 법정 검사 및 자체 점검 실시 여부 ▲ 관리자 등 안전교육 이수 여부 등이다.    점검에는 시 안전감찰관과 산업안전보건공단 전문가가 참여한다. 필요한 경우 소방 분야 전문가도 동행할 계획이다.    시는 화학물질 안전관리에 어려움을 겪는 사업장에 법령 이행 안내와 컨설팅을 지원한다. 컨설팅을 원하는 사업장은 이달 26일까지 시 재난감찰팀에 신청하면 된다.    아울러 시는 이번 점검에서 허가 없이 유해화학물질을 불법 보관하는 등 심각한 법령 위반이 적발되면 즉시 현장을 통제하고 관할 소방서와 한강유역 환경청 등 관계 기관에 통보해 행정·사법 조치할 방침이다.    한병용 서울시 재난안전실장은 ""최근 발생한 화학사고는 현장의 작은 부주의와 안전수칙 미준수가 대형 사고로 이어질 수 있다는 점을 보여줬다""며 ""유해화학물질 취급시설에 대한 철저한 점검과 선제적 안전관리를 통해 시민과 근로자 모두의 안전을 지키는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 11:15:07,연합뉴스
2026-06-14T22:42:37.221052+09:00,고속터미널역,고속터미널역,POI017,KEY_2,일반,서초구 '길막 전기자전거 감시단' 발대…15일부터 활동,"서초구 '길막 전기자전거 감시단' 발대…15일부터 활동    (서울=연합뉴스) 황재하 기자 = 서울 서초구(구청장 전성수)는 이달 12일 구청에서 동 주민자치위원과 지역 주민 등 131명으로 구성된 '길막 전기자전거 감시단' 발대식을 했다고 14일 밝혔다.    최근 방치된 공유 전기자전거들이 보행자의 안전을 위협하고 도시 미관을 해치는 문제가 잇달아 구는 올해 4월 27일부터 '통행방해 전기자전거 즉시 수거'를 시행했다.    이번에 출범한 감시단은 즉시 수거의 실효성을 높이기 위한 핵심 파트너로, 구가 지정한 즉시 수거 구역을 모니터링하고 신고하는 역할을 맡는다.    이번 사업은 지역 주민들이 일상생활 속 불편을 주도적으로 해결하려는 노력을 높이 평가받아 '서울시 자치구 지역특화 공모사업'으로 선정됐다.    감시단은 발대식 후 양재역 지하철 출입구를 시작으로 강남대로와 서운대로 일대에서 즉시 수거 구역 내 주정차한 전기자전거에 대한 신고와 계도 활동을 했다.    본격적인 모니터링 활동은 사전교육을 거쳐 오는 15일 시작된다.    전성수 서초구청장은 ""주민들이 생활 속 불편을 직접 살피고 해결에 나서는 길막 전기자전거 감시단 활동은 주민자치의 모범적인 사례""라며 ""감시단과 함께 보행자의 안전을 지키고 모두가 편안하게 이용할 수 있는 거리 환경을 만들어 나가는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 09:48:53,연합뉴스
2026-06-14T22:42:37.221052+09:00,고속터미널역,고속터미널역,POI017,KEY_2,서울시,"서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응","서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응    (서울=연합뉴스) 황재하 기자 = 서울시는 오는 7월 중순까지 관내 유해화학물질 취급 사업장을 대상으로 긴급 안전점검을 실시한다고 14일 밝혔다.    이번 점검은 최근 한화에어로스페이스 대전 사업장 폭발과 SK하이닉스 청주 공장 유독가스 누출 등의 사고가 잇달아 발생한 점을 고려한 조치다.    화학물질종합정보시스템 통계에 따르면 2014∼2025년 서울에서 발생한 화학물질 관련 사고는 31건으로, 이 중 26건(83.8%)이 안전기준 미준수에 의한 사고였다.    사고 유형은 누출이 21건(67.7%)으로 가장 많았고, 폭발이 4건(12.9%)으로 뒤를 이었다.    시는 유해화학물질 취급 과정에서 위험 요인을 사전에 차단하기 위해 화학물질 취급시설 보유 사업장 102곳 중 표본을 선정해 안전관리 실태를 점검한다.    이를 위해 관련 법령에 따라 지난 12일 점검 대상 시설 관계인에게 긴급 안전점검 계획을 사전 통지했으며 이달 29일부터 점검을 실시할 예정이다.    주요 점검 내용은 ▲ 유해화학물질 취급 기준 준수 여부 ▲ 개인보호구 착용 및 배기장치 작동 여부 ▲ 법정 검사 및 자체 점검 실시 여부 ▲ 관리자 등 안전교육 이수 여부 등이다.    점검에는 시 안전감찰관과 산업안전보건공단 전문가가 참여한다. 필요한 경우 소방 분야 전문가도 동행할 계획이다.    시는 화학물질 안전관리에 어려움을 겪는 사업장에 법령 이행 안내와 컨설팅을 지원한다. 컨설팅을 원하는 사업장은 이달 26일까지 시 재난감찰팀에 신청하면 된다.    아울러 시는 이번 점검에서 허가 없이 유해화학물질을 불법 보관하는 등 심각한 법령 위반이 적발되면 즉시 현장을 통제하고 관할 소방서와 한강유역 환경청 등 관계 기관에 통보해 행정·사법 조치할 방침이다.    한병용 서울시 재난안전실장은 ""최근 발생한 화학사고는 현장의 작은 부주의와 안전수칙 미준수가 대형 사고로 이어질 수 있다는 점을 보여줬다""며 ""유해화학물질 취급시설에 대한 철저한 점검과 선제적 안전관리를 통해 시민과 근로자 모두의 안전을 지키는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 11:15:07,연합뉴스
2026-06-14T22:42:37.221052+09:00,교대역,교대역,POI018,KEY_3,일반,서초구 '길막 전기자전거 감시단' 발대…15일부터 활동,"서초구 '길막 전기자전거 감시단' 발대…15일부터 활동    (서울=연합뉴스) 황재하 기자 = 서울 서초구(구청장 전성수)는 이달 12일 구청에서 동 주민자치위원과 지역 주민 등 131명으로 구성된 '길막 전기자전거 감시단' 발대식을 했다고 14일 밝혔다.    최근 방치된 공유 전기자전거들이 보행자의 안전을 위협하고 도시 미관을 해치는 문제가 잇달아 구는 올해 4월 27일부터 '통행방해 전기자전거 즉시 수거'를 시행했다.    이번에 출범한 감시단은 즉시 수거의 실효성을 높이기 위한 핵심 파트너로, 구가 지정한 즉시 수거 구역을 모니터링하고 신고하는 역할을 맡는다.    이번 사업은 지역 주민들이 일상생활 속 불편을 주도적으로 해결하려는 노력을 높이 평가받아 '서울시 자치구 지역특화 공모사업'으로 선정됐다.    감시단은 발대식 후 양재역 지하철 출입구를 시작으로 강남대로와 서운대로 일대에서 즉시 수거 구역 내 주정차한 전기자전거에 대한 신고와 계도 활동을 했다.    본격적인 모니터링 활동은 사전교육을 거쳐 오는 15일 시작된다.    전성수 서초구청장은 ""주민들이 생활 속 불편을 직접 살피고 해결에 나서는 길막 전기자전거 감시단 활동은 주민자치의 모범적인 사례""라며 ""감시단과 함께 보행자의 안전을 지키고 모두가 편안하게 이용할 수 있는 거리 환경을 만들어 나가는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 09:48:53,연합뉴스
2026-06-14T22:42:37.221052+09:00,교대역,교대역,POI018,KEY_3,서울시,"서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응","서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응    (서울=연합뉴스) 황재하 기자 = 서울시는 오는 7월 중순까지 관내 유해화학물질 취급 사업장을 대상으로 긴급 안전점검을 실시한다고 14일 밝혔다.    이번 점검은 최근 한화에어로스페이스 대전 사업장 폭발과 SK하이닉스 청주 공장 유독가스 누출 등의 사고가 잇달아 발생한 점을 고려한 조치다.    화학물질종합정보시스템 통계에 따르면 2014∼2025년 서울에서 발생한 화학물질 관련 사고는 31건으로, 이 중 26건(83.8%)이 안전기준 미준수에 의한 사고였다.    사고 유형은 누출이 21건(67.7%)으로 가장 많았고, 폭발이 4건(12.9%)으로 뒤를 이었다.    시는 유해화학물질 취급 과정에서 위험 요인을 사전에 차단하기 위해 화학물질 취급시설 보유 사업장 102곳 중 표본을 선정해 안전관리 실태를 점검한다.    이를 위해 관련 법령에 따라 지난 12일 점검 대상 시설 관계인에게 긴급 안전점검 계획을 사전 통지했으며 이달 29일부터 점검을 실시할 예정이다.    주요 점검 내용은 ▲ 유해화학물질 취급 기준 준수 여부 ▲ 개인보호구 착용 및 배기장치 작동 여부 ▲ 법정 검사 및 자체 점검 실시 여부 ▲ 관리자 등 안전교육 이수 여부 등이다.    점검에는 시 안전감찰관과 산업안전보건공단 전문가가 참여한다. 필요한 경우 소방 분야 전문가도 동행할 계획이다.    시는 화학물질 안전관리에 어려움을 겪는 사업장에 법령 이행 안내와 컨설팅을 지원한다. 컨설팅을 원하는 사업장은 이달 26일까지 시 재난감찰팀에 신청하면 된다.    아울러 시는 이번 점검에서 허가 없이 유해화학물질을 불법 보관하는 등 심각한 법령 위반이 적발되면 즉시 현장을 통제하고 관할 소방서와 한강유역 환경청 등 관계 기관에 통보해 행정·사법 조치할 방침이다.    한병용 서울시 재난안전실장은 ""최근 발생한 화학사고는 현장의 작은 부주의와 안전수칙 미준수가 대형 사고로 이어질 수 있다는 점을 보여줬다""며 ""유해화학물질 취급시설에 대한 철저한 점검과 선제적 안전관리를 통해 시민과 근로자 모두의 안전을 지키는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 11:15:07,연합뉴스
2026-06-14T22:42:37.221052+09:00,삼각지역,삼각지역,POI030,KEY_1,일반,"용산구, 화재 취약 캡슐 숙박시설 소방·피난시설 집중 점검","용산구, 화재 취약 캡슐 숙박시설 소방·피난시설 집중 점검    (서울=연합뉴스) 황재하 기자 = 서울 용산구(구청장 박희영)는 지역 내 캡슐형 숙박시설 7곳을 대상으로 특별 안전점검을 실시했다고 14일 밝혔다.    캡슐형 숙박시설은 일반 숙박업소보다 공간이 좁고 밀집도가 높은 데다 현행법상 스프링클러 설치 의무 대상이 아닌 경우가 많아 화재 발생 시 초기 대응이 늦어질 수 있다.    이에 구는 캡슐형 숙박시설을 중점 점검 대상으로 선정하고 소방·피난 시설 관리 상태를 확인했다.    주요 점검 항목은 ▲ 소화기 비치 상태 및 유효기간 ▲ 단독경보형 감지기 정상 작동 여부 ▲ 비상구 및 완강기 등 피난·대피 시설 확보 상태 ▲ 소방시설 유지·관리 실태 등이다.    구는 소화기 유효기간 초과 등 경미한 사항은 현장에서 즉시 시정하도록 지도하고, 스프링클러가 설치되지 않은 숙박업소에는 자동확산소화기 등 대체 소방시설 설치를 권고했다.    박희영 용산구청장은 ""인근 지역에서 발생한 안타까운 화재 사고를 반면교사 삼아 지역 숙박시설 안전관리를 더욱 철저히 점검하고 있다""며 ""용산을 찾는 관광객 누구나 안심하고 편안하게 머물 수 있도록 안전 관리에 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 09:49:57,연합뉴스
2026-06-14T22:42:37.221052+09:00,삼각지역,삼각지역,POI030,KEY_1,서울시,"서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응","서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응    (서울=연합뉴스) 황재하 기자 = 서울시는 오는 7월 중순까지 관내 유해화학물질 취급 사업장을 대상으로 긴급 안전점검을 실시한다고 14일 밝혔다.    이번 점검은 최근 한화에어로스페이스 대전 사업장 폭발과 SK하이닉스 청주 공장 유독가스 누출 등의 사고가 잇달아 발생한 점을 고려한 조치다.    화학물질종합정보시스템 통계에 따르면 2014∼2025년 서울에서 발생한 화학물질 관련 사고는 31건으로, 이 중 26건(83.8%)이 안전기준 미준수에 의한 사고였다.    사고 유형은 누출이 21건(67.7%)으로 가장 많았고, 폭발이 4건(12.9%)으로 뒤를 이었다.    시는 유해화학물질 취급 과정에서 위험 요인을 사전에 차단하기 위해 화학물질 취급시설 보유 사업장 102곳 중 표본을 선정해 안전관리 실태를 점검한다.    이를 위해 관련 법령에 따라 지난 12일 점검 대상 시설 관계인에게 긴급 안전점검 계획을 사전 통지했으며 이달 29일부터 점검을 실시할 예정이다.    주요 점검 내용은 ▲ 유해화학물질 취급 기준 준수 여부 ▲ 개인보호구 착용 및 배기장치 작동 여부 ▲ 법정 검사 및 자체 점검 실시 여부 ▲ 관리자 등 안전교육 이수 여부 등이다.    점검에는 시 안전감찰관과 산업안전보건공단 전문가가 참여한다. 필요한 경우 소방 분야 전문가도 동행할 계획이다.    시는 화학물질 안전관리에 어려움을 겪는 사업장에 법령 이행 안내와 컨설팅을 지원한다. 컨설팅을 원하는 사업장은 이달 26일까지 시 재난감찰팀에 신청하면 된다.    아울러 시는 이번 점검에서 허가 없이 유해화학물질을 불법 보관하는 등 심각한 법령 위반이 적발되면 즉시 현장을 통제하고 관할 소방서와 한강유역 환경청 등 관계 기관에 통보해 행정·사법 조치할 방침이다.    한병용 서울시 재난안전실장은 ""최근 발생한 화학사고는 현장의 작은 부주의와 안전수칙 미준수가 대형 사고로 이어질 수 있다는 점을 보여줬다""며 ""유해화학물질 취급시설에 대한 철저한 점검과 선제적 안전관리를 통해 시민과 근로자 모두의 안전을 지키는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 11:15:07,연합뉴스
2026-06-14T22:42:37.221052+09:00,양재역,양재역,POI041,KEY_4,일반,서초구 '길막 전기자전거 감시단' 발대…15일부터 활동,"서초구 '길막 전기자전거 감시단' 발대…15일부터 활동    (서울=연합뉴스) 황재하 기자 = 서울 서초구(구청장 전성수)는 이달 12일 구청에서 동 주민자치위원과 지역 주민 등 131명으로 구성된 '길막 전기자전거 감시단' 발대식을 했다고 14일 밝혔다.    최근 방치된 공유 전기자전거들이 보행자의 안전을 위협하고 도시 미관을 해치는 문제가 잇달아 구는 올해 4월 27일부터 '통행방해 전기자전거 즉시 수거'를 시행했다.    이번에 출범한 감시단은 즉시 수거의 실효성을 높이기 위한 핵심 파트너로, 구가 지정한 즉시 수거 구역을 모니터링하고 신고하는 역할을 맡는다.    이번 사업은 지역 주민들이 일상생활 속 불편을 주도적으로 해결하려는 노력을 높이 평가받아 '서울시 자치구 지역특화 공모사업'으로 선정됐다.    감시단은 발대식 후 양재역 지하철 출입구를 시작으로 강남대로와 서운대로 일대에서 즉시 수거 구역 내 주정차한 전기자전거에 대한 신고와 계도 활동을 했다.    본격적인 모니터링 활동은 사전교육을 거쳐 오는 15일 시작된다.    전성수 서초구청장은 ""주민들이 생활 속 불편을 직접 살피고 해결에 나서는 길막 전기자전거 감시단 활동은 주민자치의 모범적인 사례""라며 ""감시단과 함께 보행자의 안전을 지키고 모두가 편안하게 이용할 수 있는 거리 환경을 만들어 나가는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 09:48:53,연합뉴스
2026-06-14T22:42:37.221052+09:00,양재역,양재역,POI041,KEY_4,서울시,"서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응","서울시, 유해화학물질 긴급 점검…'인재' 방지 선제 대응    (서울=연합뉴스) 황재하 기자 = 서울시는 오는 7월 중순까지 관내 유해화학물질 취급 사업장을 대상으로 긴급 안전점검을 실시한다고 14일 밝혔다.    이번 점검은 최근 한화에어로스페이스 대전 사업장 폭발과 SK하이닉스 청주 공장 유독가스 누출 등의 사고가 잇달아 발생한 점을 고려한 조치다.    화학물질종합정보시스템 통계에 따르면 2014∼2025년 서울에서 발생한 화학물질 관련 사고는 31건으로, 이 중 26건(83.8%)이 안전기준 미준수에 의한 사고였다.    사고 유형은 누출이 21건(67.7%)으로 가장 많았고, 폭발이 4건(12.9%)으로 뒤를 이었다.    시는 유해화학물질 취급 과정에서 위험 요인을 사전에 차단하기 위해 화학물질 취급시설 보유 사업장 102곳 중 표본을 선정해 안전관리 실태를 점검한다.    이를 위해 관련 법령에 따라 지난 12일 점검 대상 시설 관계인에게 긴급 안전점검 계획을 사전 통지했으며 이달 29일부터 점검을 실시할 예정이다.    주요 점검 내용은 ▲ 유해화학물질 취급 기준 준수 여부 ▲ 개인보호구 착용 및 배기장치 작동 여부 ▲ 법정 검사 및 자체 점검 실시 여부 ▲ 관리자 등 안전교육 이수 여부 등이다.    점검에는 시 안전감찰관과 산업안전보건공단 전문가가 참여한다. 필요한 경우 소방 분야 전문가도 동행할 계획이다.    시는 화학물질 안전관리에 어려움을 겪는 사업장에 법령 이행 안내와 컨설팅을 지원한다. 컨설팅을 원하는 사업장은 이달 26일까지 시 재난감찰팀에 신청하면 된다.    아울러 시는 이번 점검에서 허가 없이 유해화학물질을 불법 보관하는 등 심각한 법령 위반이 적발되면 즉시 현장을 통제하고 관할 소방서와 한강유역 환경청 등 관계 기관에 통보해 행정·사법 조치할 방침이다.    한병용 서울시 재난안전실장은 ""최근 발생한 화학사고는 현장의 작은 부주의와 안전수칙 미준수가 대형 사고로 이어질 수 있다는 점을 보여줬다""며 ""유해화학물질 취급시설에 대한 철저한 점검과 선제적 안전관리를 통해 시민과 근로자 모두의 안전을 지키는 데 최선을 다하겠다""고 말했다.    jaeh@yna.co.kr(끝)",2026-06-14 11:15:07,연합뉴스
